date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:20:12	70956/70956	---M--	200	added ('OK')	image/jpeg	etag:%22778bca1f735d22573a2e9e137b53d059%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/city/city-1.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/city/city-1.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:13	105138/105138	---M--	200	added ('OK')	image/jpeg	etag:%222ced14b592ce356902272a323b414ac0%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/city/city-2.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/city/city-2.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:13	42562/42562	---M--	200	added ('OK')	image/jpeg	etag:%220b3d4ca1045efbe028ad1f377d3cc08b%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/city/city-3.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/city/city-3.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:14	64852/64852	---M--	200	added ('OK')	image/jpeg	etag:%22241e6f52bb013e64bb9d6e9881c68eaa%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/city/city-4.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/city/city-4.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:14	8795/8795	---M-Z	200	added ('OK')	image/svg+xml	etag:%225d1a55ddcf0fead923448a5f854243fd%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/counter-icon-1.svg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/counter-icon-1.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:14	23844/23844	---MCZ	200	added ('OK')	image/svg+xml	etag:%22f68cad1bb58974f138c895f939353f64%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/counter-icon-2.svg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/counter-icon-2.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:15	23215/23215	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e47b3e7ef9b20ab08a288bff6334d34f%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/counter-icon-3.svg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/counter-icon-3.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:15	22943/22943	---MCZ	200	added ('OK')	image/svg+xml	etag:%220a71d65b619c3fcdf77d03a287d2f31e%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/counter-icon-4.svg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/counter-icon-4.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:16	22982/22982	---M--	200	added ('OK')	image/jpeg	etag:%22ab8a6696a11f97e81bf32ad3455b0555%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/city/property-img-1.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/city/property-img-1.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:16	31059/31059	---M--	200	added ('OK')	image/jpeg	etag:%22c910eb427ed6ef78f81261bc3fb39bd3%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/city/property-img-2.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/city/property-img-2.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:17	196/196	---M-Z	200	added ('OK')	text/html	etag:%2262962daa1b19bbcc2db10b7bfd531ea6%22	https://gharpay-solution-to-modern-housing.onrender.com/rent-property-gridhtml.html	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/rent-property-gridhtml.html	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:17	43893/43893	---M--	200	added ('OK')	image/jpeg	etag:%2232d2c0d380d35b1e955f0f3129ba343d%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/city/property-img-3.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/city/property-img-3.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:18	80441/80441	---M--	200	added ('OK')	image/png	etag:%226a7ef84595d0bcefe32287cf025f7b74%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/bg/prop-bg.png	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/bg/prop-bg.png	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:18	10813/10813	---MCZ	200	added ('OK')	image/svg+xml	etag:%22c2c1a2a0183341434bae9e8bf6fdb313%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/partner-icon-1.svg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/partner-icon-1.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:18	14468/14468	---MCZ	200	added ('OK')	image/svg+xml	etag:%22abf9964370b9575a48239c9b14f33064%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/partner-icon-2.svg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/partner-icon-2.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:19	14204/14204	---MCZ	200	added ('OK')	image/svg+xml	etag:%22c246ed2d56df89abd1fcc4474006f7db%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/partner-icon-3.svg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/partner-icon-3.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:19	12882/12882	---MCZ	200	added ('OK')	image/svg+xml	etag:%22754fcde8473b4ad3e1ce22fb004ddee6%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/partner-icon-4.svg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/partner-icon-4.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:19	6388/6388	---MCZ	200	added ('OK')	image/svg+xml	etag:%229aa038a40c8a2f770a8c7db1d6f68ec6%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/partner-icon-5.svg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/partner-icon-5.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:20	16505/16505	---MCZ	200	added ('OK')	image/svg+xml	etag:%22be5a39b59ff788637679972d97ac9f76%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/partner-icon-6.svg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/partner-icon-6.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:20	160/160	---M-Z	200	added ('OK')	image/svg+xml	etag:%223be16db85b052eda95549814417e9aad%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/blue-circle.svg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/blue-circle.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:21	18987/18987	---M--	200	added ('OK')	image/jpeg	etag:%225cd9e95a89981a03771ba16c6889cdd1%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/profiles/avatar-01.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/profiles/avatar-01.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:21	25119/25119	---M--	200	added ('OK')	image/jpeg	etag:%22b2f3b1dfbc94a66ab958280feaf866cf%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/profiles/avatar-02.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/profiles/avatar-02.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:22	17950/17950	---M--	200	added ('OK')	image/jpeg	etag:%2283d143a41806685004ab18890615a506%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/profiles/avatar-03.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/profiles/avatar-03.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:22	46734/46734	---M--	200	added ('OK')	image/jpeg	etag:%220d244bdc5c3268627993a8d69f234269%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/profiles/avatar-04.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/profiles/avatar-04.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:23	24794/24794	---M--	200	added ('OK')	image/jpeg	etag:%2221eb4e5a9e8f201c792dc07dd9bf4055%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/profiles/avatar-05.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/profiles/avatar-05.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:23	65793/65793	---M--	200	added ('OK')	image/jpeg	etag:%2290182cad28f0634c9ca977331f278ba4%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/blog/blog-1.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/blog/blog-1.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:24	87899/87899	---M--	200	added ('OK')	image/jpeg	etag:%2280d942b1768523cbe3d6efd235ea723d%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/blog/blog-2.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/blog/blog-2.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:24	56295/56295	---M--	200	added ('OK')	image/jpeg	etag:%222e6b29278c36fa0432fa7c8b49d7e298%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/blog/blog-3.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/blog/blog-3.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:25	8980/8980	---M-Z	200	added ('OK')	image/svg+xml	etag:%224ffac81471d835af3512de7d1ade1ba3%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/pricing-icon.svg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/pricing-icon.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:25	1510/1510	---M--	200	added ('OK')	image/png	etag:%223b09e32de2a44b7c78b6d1dd2d747110%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/bg/price-bg.png	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/bg/price-bg.png	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:26	36805/36805	---M--	200	added ('OK')	image/jpeg	etag:%22cb10432080cd4d312c34dea1f92fce38%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/faq-img.jpg	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/faq-img.jpg	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:26	19605/19605	---MCZ	200	added ('OK')	text/html	etag:%22e30d441cd08b912610a5fa2bc6360f4c%22	https://gharpay-solution-to-modern-housing.onrender.com/blog-details-1.html	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/blog-details-1.html	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:26	20053/20053	---MCZ	200	added ('OK')	text/html	etag:%227f930abe6e96c0b1fc6f2e10ac3433f5%22	https://gharpay-solution-to-modern-housing.onrender.com/blog-details-2.html	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/blog-details-2.html	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:27	20015/20015	---MCZ	200	added ('OK')	text/html	etag:%22f8b4c316255c55484baa5dc3c94bfc10%22	https://gharpay-solution-to-modern-housing.onrender.com/blog-details-3.html	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/blog-details-3.html	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:27	20246/20246	---MCZ	200	added ('OK')	text/html	etag:%22c0a89827062a5e27798f24e56e8c2081%22	https://gharpay-solution-to-modern-housing.onrender.com/blog-details-4.html	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/blog-details-4.html	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:28	19394/19394	---MCZ	200	added ('OK')	text/html	etag:%2229a11d3b090207fa304d53e2e621e1bb%22	https://gharpay-solution-to-modern-housing.onrender.com/blog-details-5.html	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/blog-details-5.html	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:28	121/121	---M--	200	added ('OK')	image/png	etag:%2296e32b809dae881f96c48aa4d076076d%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/bg/line-bg.png	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/bg/line-bg.png	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:29	1083/1083	---M--	200	added ('OK')	image/png	etag:%22b3dcb3534567dceb84a31e711b1dbe88%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/google-pay.png	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/google-pay.png	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:29	978/978	---M--	200	added ('OK')	image/png	etag:%223cbb8bceae6b82ce43b8298a2dfa4368%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/app-store.png	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/app-store.png	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:30	89797/89797	---MCZ	200	added ('OK')	text/javascript	etag:%22954f70f07f05742168adceba796dda72%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/js/jquery-3.6.4.min.js	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/js/jquery-3.6.4.min.js	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:30	80427/80427	---MCZ	200	added ('OK')	text/javascript	etag:%22b70d61b244f8886800cd55491be21f52%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/js/bootstrap.bundle.min.js	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/js/bootstrap.bundle.min.js	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:30	75791/75791	---MCZ	200	added ('OK')	text/javascript	etag:%22879cc83dce4bec2ef052aafe8b8f6c08%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/js/feather.min.js	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/js/feather.min.js	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:31	44348/44348	---MCZ	200	added ('OK')	text/javascript	etag:%2247c357c05cb99cedbac2874840319818%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/js/owl.carousel.min.js	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/js/owl.carousel.min.js	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:31	14243/14243	---MCZ	200	added ('OK')	text/javascript	etag:%22a01f9089e8301e9eacfb9d029dc0ca5c%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/js/aos.js	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/js/aos.js	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:32	70338/70338	---MCZ	200	added ('OK')	text/javascript	etag:%22228007fe2dea10a23da8e8f34a82e841%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/select2/js/select2.min.js	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/select2/js/select2.min.js	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:32	9029/9029	---M-Z	200	added ('OK')	text/javascript	etag:%224f7144d2c1a495a5772e8ea9bb0cd9de%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/js/waypoints.js	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/js/waypoints.js	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:32	1964/1964	---M-Z	200	added ('OK')	text/javascript	etag:%229b609f8478b064af4040cbfef404a8d0%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/js/jquery.counterup.min.js	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/js/jquery.counterup.min.js	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:33	12334/12334	---M-Z	200	added ('OK')	text/javascript	etag:%22ec277569f6bb77d0d4e3b98b6addeae8%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/js/script.js	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/js/script.js	(from https://gharpay-solution-to-modern-housing.onrender.com/)
16:20:34	105484/105484	---MCZ	200	added ('OK')	text/html	etag:%22b520d7f9436abf3709579c16fe6c0a9c%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-brands-400.html	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-brands-400.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/css/all.min.css)
16:20:36	181832/181832	---M--	200	added ('OK')	text/html	etag:%2295b991bbb94a2367a79b736321b69e47%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-brands-401.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/css/all.min.css)
16:20:36	23948/23948	---MCZ	200	added ('OK')	text/html	etag:%226f7812f28b96233e3e6d4101a1ed505c%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-regular-400.html	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-regular-400.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/css/all.min.css)
16:20:38	60476/60476	---M--	200	added ('OK')	text/html	etag:%225b49c06a378a7fac3cc4cc4849691ef3%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-regular-400.ttf	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-regular-401.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/css/all.min.css)
16:20:39	153660/153660	---MCZ	200	added ('OK')	text/html	etag:%229846fbe1b295f269341a76fafb45c2f9%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-solid-900.html	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-solid-900.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/css/all.min.css)
16:20:40	387532/387532	---M--	200	added ('OK')	text/html	etag:%22463ac9a28f5745ff177b994560ace1c1%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-solid-901.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/css/all.min.css)
16:20:40	4964/4964	---MCZ	200	added ('OK')	text/html	etag:%22aaf6fd36dd62c4d637f1c2a2481928bb%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-v4compatibility.html	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-v4compatibility.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/css/all.min.css)
16:20:41	10556/10556	---M--	200	added ('OK')	text/html	etag:%22a080557583e46766e5e5535199c60d5d%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-v4compatibility.ttf	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/webfonts/fa-v4compatibility-2.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/fontawesome/css/all.min.css)
16:20:41	65112/65112	---M--	200	added ('OK')	text/html	etag:%22fe1594343a6aed9427c646993d06ea9c%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/fonts/Feather144f.ttf?sdxovp	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/fonts/Feather144f144f.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/css/feather.css)
16:20:42	65188/65188	---M--	200	added ('OK')	text/html	etag:%22d9c23068ef426a94453f85a8c1a695b5%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/fonts/Feather144f.woff?sdxovp	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/fonts/Feather144f144f-2.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/css/feather.css)
16:20:42	222298/222298	---MCZ	200	added ('OK')	image/svg+xml	etag:%2265d68bd4f2d5cd44c99ab7b30bda3b01%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/fonts/Feather144f.svg?sdxovp	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/fonts/Feather144f144f.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/css/feather.css)
16:20:43	115680/115680	---MCZ	200	added ('OK')	text/html	etag:%22aab73283f839e775f9ac86d642983653%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/fonts/boxicons.html	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/fonts/boxicons-2.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/css/boxicons.min.css)
16:20:43	405670/405670	---M--	200	added ('OK')	text/html	etag:%224002d1c83d8dd40df85708c5601993e4%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/fonts/boxicons.eot	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/fonts/boxicons.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/css/boxicons.min.css)
16:20:44	321020/321020	---M--	200	added ('OK')	text/html	etag:%223a0cb82447f8e9ce865a709a92f0c752%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/fonts/boxicons.woff	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/fonts/boxicons-3.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/css/boxicons.min.css)
16:20:44	320944/320944	---M--	200	added ('OK')	text/html	etag:%22878061312a371566f591f1f1a9f76a87%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/fonts/boxicons.ttf	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/fonts/boxicons-4.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/css/boxicons.min.css)
16:20:45	1243781/1243781	---MCZ	200	added ('OK')	image/svg+xml	etag:%220da09c31aacfc19b901ae6779e23aeb9%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/fonts/boxiconsd41d.svg?	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/fonts/boxiconsd41dd41d.svg	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/plugins/boxicons/css/boxicons.min.css)
16:20:45	196/196	---M-Z	200	added ('OK')	text/html	etag:%2262962daa1b19bbcc2db10b7bfd531ea6%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/css/owl.video.play.html	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/css/owl.video.play.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/css/owl.carousel.min.css)
16:20:46	196/196	---M-Z	200	added ('OK')	text/html	etag:%2262962daa1b19bbcc2db10b7bfd531ea6%22	https://gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/check.html	C:/Users/meghn/OneDrive/Desktop/justpay/www.justpay.com/gharpay-solution-to-modern-housing.onrender.com/assets/img/icons/check.html	(from https://gharpay-solution-to-modern-housing.onrender.com/assets/css/style.css)
